Eastern Gateway Community College,USA,United States,Ohio,EMT/ Paramedic,EGCC
Four County Career Center,USA,United States,Ohio,EMT/ Paramedic,
Franklin County Firefighters/ Grant Medical Center EMS Education,USA,United States,Ohio,EMT/ Paramedic,
James A. Rhodes State College,USA,United States,Ohio,EMT/ Paramedic,
Lakeland Community College,USA,United States,Ohio,EMT/ Paramedic,
Life Care EMS Training Academy/ Lorain County CC Consortium,USA,United States,Ohio,EMT/ Paramedic,
Mercy College of Ohio,USA,United States,Ohio,EMT/ Paramedic,
Miami Valley Career Technology Center,USA,United States,Ohio,EMT/ Paramedic,MVCTC
Mid-East Career and Technology Center,USA,United States,Ohio,EMT/ Paramedic,
Owens Community College,USA,United States,Ohio,EMT/ Paramedic,
Parma Community General Hospital,USA,United States,Ohio,EMT/ Paramedic,
Shawnee State University,USA,United States,Ohio,EMT/ Paramedic,
Sinclair Community College,USA,United States,Ohio,EMT/ Paramedic,
Sinclair Community College,USA,United States,Ohio,EMT/ Paramedic,
Tri Rivers Career Center/Marion General Hospital,USA,United States,Ohio,EMT/ Paramedic,
UH Conneaut Medical Center,USA,United States,Ohio,EMT/ Paramedic,
University of Cincinnati Blue Ash College,USA,United States,Ohio,EMT/ Paramedic,UC Blue Ash
Vanguard-Sentinel Career & Technology Center,USA,United States,Ohio,EMT/ Paramedic,VSCC
Youngstown State University,USA,United States,Ohio,EMT/ Paramedic,YSU
Eastern Oklahoma County Technology Center,USA,United States,Oklahoma,EMT/ Paramedic,
Gordon Cooper Technology Center,USA,United States,Oklahoma,EMT/ Paramedic,GCTech
Great Plains Technology Center,USA,United States,Oklahoma,EMT/ Paramedic,
Kiamichi Technology Center,USA,United States,Oklahoma,EMT/ Paramedic,
Oklahoma City Community College,USA,United States,Oklahoma,EMT/ Paramedic,OCCC
Oklahoma State University - Oklahoma City,USA,United States,Oklahoma,EMT/ Paramedic,OSUKC
Redlands Community College,USA,United States,Oklahoma,EMT/ Paramedic,
Rogers State University,USA,United States,Oklahoma,EMT/ Paramedic,RSU
Tulsa Technology Center,USA,United States,Oklahoma,EMT/ Paramedic,Tulsa Tech
Central Oregon Community College,USA,United States,Oregon,EMT/ Paramedic,CCOC
Chemeketa Community College,USA,United States,Oregon,EMT/ Paramedic,
College of Emergency Services,USA,United States,Oregon,EMT/ Paramedic,
Lane Community College,USA,United States,Oregon,EMT/ Paramedic,
Oregon Health and Science University/ Oregon Institute of Technology,USA,United States,Oregon,EMT/ Paramedic,OIT
Portland Community College,USA,United States,Oregon,EMT/ Paramedic,PCC
Rogue Community College,USA,United States,Oregon,EMT/ Paramedic,
Southwestern Oregon Community College,USA,United States,Oregon,EMT/ Paramedic,SWOCC
Umpqua Community College,USA,United States,Oregon,EMT/ Paramedic,
All-State Career School,USA,United States,Pennsylvania,EMT/ Paramedic,
Center for Emergency Medicine of Western Pennsylvannia,USA,United States,Pennsylvania,EMT/ Paramedic,
Community College of Allegheny County - Boyce Campus,USA,United States,Pennsylvania,EMT/ Paramedic,CCAC
Conemaugh Memorial Medical Center,USA,United States,Pennsylvania,EMT/ Paramedic,
Delaware County Community College,USA,United States,Pennsylvania,EMT/ Paramedic,DCCC
Harrisburg Area Community College-harrisburg Campus,USA,United States,Pennsylvania,EMT/ Paramedic,HACC
Lackawanna College,USA,United States,Pennsylvania,EMT/ Paramedic,
Lehigh Valley Health Network,USA,United States,Pennsylvania,EMT/ Paramedic,LVHN
Luzerne County Community College,USA,United States,Pennsylvania,EMT/ Paramedic,
Montgomery County EMS Training Institute,USA,United States,Pennsylvania,EMT/ Paramedic,
Pennsylvania College of Health Sciences,USA,United States,Pennsylvania,EMT/ Paramedic,
Pennsylvania College of Technology,USA,United States,Pennsylvania,EMT/ Paramedic,PCT
Reading Hospital School of Health Sciences,USA,United States,Pennsylvania,EMT/ Paramedic,
Thomas Jefferson University Hospital - JeffSTAT EMS Education Center,USA,United States,Pennsylvania,EMT/ Paramedic,
Greenville Technical College,USA,United States,Pennsylvania,EMT/ Paramedic,GVLTEC
Horry Georgetown Technical College,USA,United States,South Carolina,EMT/ Paramedic,
Lowcountry Regional EMS Council,USA,United States,South Carolina,EMT/ Paramedic,
Pee Dee Regional EMS,USA,United States,South Carolina,EMT/ Paramedic,
SC Midlands Emergency Medical Service Management Association,USA,United States,South Carolina,EMT/ Paramedic,
Spartanburg Community College,USA,United States,South Carolina,EMT/ Paramedic,SCCSC
Trident Technical College,USA,United States,South Carolina,EMT/ Paramedic,
Avera Mckennan Hospital and University Health Center,USA,United States,South Carolina,EMT/ Paramedic,
Lake Area Technical Institute,USA,United States,South Dakota,EMT/ Paramedic,
Western Dakota Technical Institute,USA,United States,South Dakota,EMT/ Paramedic,WDT
Chattanooga State Community College,USA,United States,Tennessee,EMT/ Paramedic,
City of Memphis Division of Fire Services,USA,United States,Tennessee,EMT/ Paramedic,
Columbia State Community College,USA,United States,Tennessee,EMT/ Paramedic,
Dyersburg State Community College,USA,United States,Tennessee,EMT/ Paramedic,DSCC
Jackson State Community College,USA,United States,Tennessee,EMT/ Paramedic,JSCC
Northeast State Community College,USA,United States,Tennessee,EMT/ Paramedic,
Roane State Community College,USA,United States,Tennessee,EMT/ Paramedic,
Southwest Tennessee Community College,USA,United States,Tennessee,EMT/ Paramedic,
Volunteer State Community College,USA,United States,Tennessee,EMT/ Paramedic,
Walters State Community College,USA,United States,Tennessee,EMT/ Paramedic,WS
Amarillo College,USA,United States,Texas,EMT/ Paramedic,ACTX
Angelina College,USA,United States,Texas,EMT/ Paramedic,
Austin Community College,USA,United States,Texas,EMT/ Paramedic,
Blinn College,USA,United States,Texas,EMT/ Paramedic,
Brazosport College,USA,United States,Texas,EMT/ Paramedic,
Brookhaven College,USA,United States,Texas,EMT/ Paramedic,
Central Texas College,USA,United States,Texas,EMT/ Paramedic,CTCD
College of the Mainland,USA,United States,Texas,EMT/ Paramedic,COM
Collin County Community College District,USA,United States,Texas,EMT/ Paramedic,
East Texas Medical Center,USA,United States,Texas,EMT/ Paramedic,UT Health East Texas
El Centro College,USA,United States,Texas,EMT/ Paramedic,
El Paso Community College,USA,United States,Texas,EMT/ Paramedic,EPCC
EMTS Academy and St David's Round Rock Medical Center Paramedic Program Consortium,USA,United States,Texas,EMT/ Paramedic,
Galveston College,USA,United States,Texas,EMT/ Paramedic,GC
Grayson College,USA,United States,Texas,EMT/ Paramedic,
Hill College,USA,United States,Texas,EMT/ Paramedic,
Houston Community College System,USA,United States,Texas,EMT/ Paramedic,HCC
Howard College - San Angelo,USA,United States,Texas,EMT/ Paramedic,
Kilgore College,USA,United States,Texas,EMT/ Paramedic,
Lamar Institute of Technology,USA,United States,Texas,EMT/ Paramedic,LIT
Laredo Fire Department,USA,United States,Texas,EMT/ Paramedic,
Lone Star College - CyFair,USA,United States,Texas,EMT/ Paramedic,LSC-CyFair
Lone Star College - North Harris,USA,United States,Texas,EMT/ Paramedic,LSC North
McLennan Community College,USA,United States,Texas,EMT/ Paramedic,MC
Midland College,USA,United States,Texas,EMT/ Paramedic,
Navarro College,USA,United States,Texas,EMT/ Paramedic,
North Central Texas College,USA,United States,Texas,EMT/ Paramedic,NCTC
Northeast Texas Community College,USA,United States,Texas,EMT/ Paramedic,NTCC
Odessa College,USA,United States,Texas,EMT/ Paramedic,
Panola College,USA,United States,Texas,EMT/ Paramedic,
Paris Junior College,USA,United States,Texas,EMT/ Paramedic,
PERCOM/ Kilgore College Consortium,USA,United States,Texas,EMT/ Paramedic,
San Antonio College,USA,United States,Texas,EMT/ Paramedic,Alamo
San Jacinto College - Central,USA,United States,Texas,EMT/ Paramedic,SanJac
San Jacinto College North,USA,United States,Texas,EMT/ Paramedic,SanJac
South Plains College,USA,United States,Texas,EMT/ Paramedic,
South Texas College,USA,United States,Texas,EMT/ Paramedic,
Tarrant County College - Northeast Campus,USA,United States,Texas,EMT/ Paramedic,TCCD
Temple College,USA,United States,Texas,EMT/ Paramedic,
Texas Engineering Extension Service,USA,United States,Texas,EMT/ Paramedic,
Texas State Technical College - Abilene,USA,United States,Texas,EMT/ Paramedic,TSTC
Trinity Valley Community College,USA,United States,Texas,EMT/ Paramedic,TVCC
Tyler Junior College,USA,United States,Texas,EMT/ Paramedic,TJC
University of Texas Health Science Center at San Antonio,USA,United States,Texas,EMT/ Paramedic,UTHSCSA
Victoria College,USA,United States,Texas,EMT/ Paramedic,
Weatherford College,USA,United States,Texas,EMT/ Paramedic,WC
Wharton County Junior College,USA,United States,Texas,EMT/ Paramedic,WCJC
Dixie State University,USA,United States,Utah,EMT/ Paramedic,
Unified Fire Authority,USA,United States,Utah,EMT/ Paramedic,
Utah Valley University,USA,United States,Utah,EMT/ Paramedic,
Weber State University,USA,United States,Utah,EMT/ Paramedic,
Central Virginia Community College,USA,United States,Virginia,EMT/ Paramedic,
J Sargeant Reynolds Community College,USA,United States,Virginia,EMT/ Paramedic,
Jefferson College of Health Sciences,USA,United States,Virginia,EMT/ Paramedic,
Lord Fairfax Community College,USA,United States,Virginia,EMT/ Paramedic,LFCC
Loudoun County Department of Fire-Rescue,USA,United States,Virginia,EMT/ Paramedic,
Northern Virginia Community College,USA,United States,Virginia,EMT/ Paramedic,NVCC
Patrick Henry Community College,USA,United States,Virginia,EMT/ Paramedic,
Piedmont Virginia Community College,USA,United States,Virginia,EMT/ Paramedic,PVCC
Prince William County Dept of Fire & Rescue,USA,United States,Virginia,EMT/ Paramedic,
Southside Virginia Community College,USA,United States,Virginia,EMT/ Paramedic,
Southwest Virginia Community College,USA,United States,Virginia,EMT/ Paramedic,SWCC
Stafford County and Associates in Emergency Care Consortium,USA,United States,Virginia,EMT/ Paramedic,
Tidewater Community College,USA,United States,Virginia,EMT/ Paramedic,TCC
Virginia Commonwealth University School of Medicine,USA,United States,Virginia,EMT/ Paramedic,VCU
Central Washington University,USA,United States,Washington,EMT/ Paramedic,CWU
Columbia Basin College,USA,United States,Washington,EMT/ Paramedic,
St. Luke's Rehabilitation Institute,USA,United States,Washington,EMT/ Paramedic,
Tacoma Community College,USA,United States,Washington,EMT/ Paramedic,
Tacoma Fire Department,USA,United States,Washington,EMT/ Paramedic,
University of Washington/ Harborview Medical Center,USA,United States,Washington,EMT/ Paramedic,UW
Chippewa Valley Technical College,USA,United States,Wisconsin,EMT/ Paramedic,CVTC
Fox Valley Technical College,USA,United States,Wisconsin,EMT/ Paramedic,FVTC
Gateway Technical College,USA,United States,Wisconsin,EMT/ Paramedic,GTC
Lakeshore Technical College,USA,United States,Wisconsin,EMT/ Paramedic,LTC
Madison Area Technical College,USA,United States,Wisconsin,EMT/ Paramedic,
Mercy Health System,USA,United States,Illinois,EMT/ Paramedic,
Mid-state Technical College,USA,United States,Wisconsin,EMT/ Paramedic,MSTC
Milwaukee County Emergency Medical Services,USA,United States,Wisconsin,EMT/ Paramedic,
Moraine Park Technical College,USA,United States,Wisconsin,EMT/ Paramedic,
Northcentral Technical College,USA,United States,Wisconsin,EMT/ Paramedic,NTC
Northeast Wisconsin Technical College,USA,United States,Wisconsin,EMT/ Paramedic,NWTC
University of Wisconsin Hospitals & Clinics,USA,United States,Wisconsin,EMT/ Paramedic,
Waukesha County Technical College,USA,United States,Wisconsin,EMT/ Paramedic,WCTC
Western Technical College,USA,United States,Wisconsin,EMT/ Paramedic,
Wisconsin Indianhead Technical College - Rice Lake,USA,United States,Wisconsin,EMT/ Paramedic,WITC
Blue Ridge Community and Technical College,USA,United States,West Virginia,EMT/ Paramedic,
Mountwest Community and Technical College,USA,United States,West Virginia,EMT/ Paramedic,MCTC
New River Community and Technical College,USA,United States,West Virginia,EMT/ Paramedic,
Pierpont Community & Technical College,USA,United States,West Virginia,EMT/ Paramedic,
Southern West Virginia Community & Technical College,USA,United States,West Virginia,EMT/ Paramedic,
Casper College,USA,United States,Wyoming,EMT/ Paramedic,
Laramie County Community College,USA,United States,Wyoming,EMT/ Paramedic,LCCC
Maryland Fire and Rescue Institute,USA,United States,Wyoming,EMT/ Paramedic,MFRI
Barry University School of Podiatric Medicine,USA,United States,Florida,Podiatry,
California School of Podiatric Medicine at Samuel Merritt University,USA,United States,California,Podiatry,
Des Moines University College of Podiatric Medicine and Surgery,USA,United States,Iowa,Podiatry,DMU
Dr. William M. Scholl College of Podiatric Medicine at the Rosalind Franklin,USA,United States,Illinois,Podiatry,
Kent State University College of Podiatric Medicine,USA,United States,Ohio,Podiatry,
Midwestern University Arizona School of Podiatric Medicine,USA,United States,Arizona,Podiatry,
New York College of Podiatric Medicine,USA,United States,New York,Podiatry,NYCPM
Temple University School of Podiatric Medicine,USA,United States,Pennsylvania,Podiatry,
Western University of Health Sciences College of Podiatric Medicine,USA,United States,California,Podiatry,
Northern Illinois University,USA,United States,Illinois,Physiotherapy,NIU
Western Carolina University,USA,United States,North Carolina,Physiotherapy,WCU
William Carey University,USA,United States,Mississippi,Physiotherapy,
University of Central Florida,USA,United States,Florida,Physiotherapy,UCF
University of South Carolina,USA,United States,South Carolina,Physiotherapy,USC
Radford University,USA,United States,Virginia,Occupation Therapy,
